Using HT bins:  400-500-800-1000-99999	 Using MET bins: 125-150-250-350-99999
N_1lep_M1_H4_3b   1.02531
N_1lep_M2_H1_1b   1377.14
N_1lep_M2_H1_2b   713.033
N_1lep_M2_H1_3b   64.7579
N_1lep_M2_H2_1b   1340.86
N_1lep_M2_H2_2b   747.048
N_1lep_M2_H2_3b   70.7871
N_1lep_M2_H3_1b   154.059
N_1lep_M2_H3_2b   75.8228
N_1lep_M2_H3_3b   8.2948
N_1lep_M2_H4_1b   58.6037
N_1lep_M2_H4_2b   27.22
N_1lep_M2_H4_3b   2.74806
N_1lep_M3_H1_1b   242.7
N_1lep_M3_H1_2b   98.3769
N_1lep_M3_H1_3b   7.74616
N_1lep_M3_H2_1b   370.166
N_1lep_M3_H2_2b   183.242
N_1lep_M3_H2_3b   16.2114
N_1lep_M3_H3_1b   56.9624
N_1lep_M3_H3_2b   31.8328
N_1lep_M3_H3_3b   3.52289
N_1lep_M3_H4_1b   27.9375
N_1lep_M3_H4_2b   11.2295
N_1lep_M3_H4_3b   1.59982
N_1lep_M4_H1_1b   30.0612
N_1lep_M4_H1_2b   5.09953
N_1lep_M4_H1_3b   0.108781
N_1lep_M4_H2_1b   114.464
N_1lep_M4_H2_2b   47.5633
N_1lep_M4_H2_3b   4.0249
N_1lep_M4_H3_1b   33.0749
N_1lep_M4_H3_2b   14.9019
N_1lep_M4_H3_3b   1.95463
N_1lep_M4_H4_1b   24.9473
N_1lep_M4_H4_2b   9.52421
N_1lep_M4_H4_3b   1.20945
N_ldp_M1_H1_1b   9632.9
N_ldp_M1_H1_2b   2956.68
N_ldp_M1_H1_3b   25.1215
N_ldp_M1_H2_1b   17694.1
N_ldp_M1_H2_2b   4243.71
N_ldp_M1_H2_3b   102.628
N_ldp_M1_H3_1b   4994.93
N_ldp_M1_H3_2b   1277.99
N_ldp_M1_H3_3b   60.1664
N_ldp_M1_H4_1b   4513.35
N_ldp_M1_H4_2b   716.421
N_ldp_M1_H4_3b   63.7712
N_ldp_M2_H1_1b   4956.77
N_ldp_M2_H1_2b   1390.84
N_ldp_M2_H1_3b   127.033
N_ldp_M2_H2_1b   13481.6
N_ldp_M2_H2_2b   4076.71
N_ldp_M2_H2_3b   241.591
N_ldp_M2_H3_1b   4293.27
N_ldp_M2_H3_2b   1195.99
N_ldp_M2_H3_3b   87.7315
N_ldp_M2_H4_1b   3908.29
N_ldp_M2_H4_2b   801.244
N_ldp_M2_H4_3b   62.1106
N_ldp_M3_H1_1b   180.055
N_ldp_M3_H1_2b   8.07805
N_ldp_M3_H1_3b   0.642736
N_ldp_M3_H2_1b   598.759
N_ldp_M3_H2_2b   182.473
N_ldp_M3_H2_3b   5.38716
N_ldp_M3_H3_1b   396.302
N_ldp_M3_H3_2b   90.3825
N_ldp_M3_H3_3b   18.8896
N_ldp_M3_H4_1b   501.542
N_ldp_M3_H4_2b   110.633
N_ldp_M3_H4_3b   14.2648
N_ldp_M4_H1_1b   0.489444
N_ldp_M4_H1_2b   0.109221
N_ldp_M4_H1_3b   0
N_ldp_M4_H2_1b   49.1059
N_ldp_M4_H2_2b   13.9696
N_ldp_M4_H2_3b   1.10499
N_ldp_M4_H3_1b   51.7942
N_ldp_M4_H3_2b   8.43074
N_ldp_M4_H3_3b   0.633743
N_ldp_M4_H4_1b   127.97
N_ldp_M4_H4_2b   25.487
N_ldp_M4_H4_3b   1.84186
R_lsb_H1_1b   0.1
R_lsb_H1_1b_err   0.01
R_lsb_H1_2b   0.1
R_lsb_H1_2b_err   0.01
R_lsb_H1_3b   0.1
R_lsb_H1_3b_err   0.01
R_lsb_H2_1b   0.1
R_lsb_H2_1b_err   0.01
R_lsb_H2_2b   0.1
R_lsb_H2_2b_err   0.01
R_lsb_H2_3b   0.1
R_lsb_H2_3b_err   0.01
R_lsb_H3_1b   0.1
R_lsb_H3_1b_err   0.01
R_lsb_H3_2b   0.1
R_lsb_H3_2b_err   0.01
R_lsb_H3_3b   0.1
R_lsb_H3_3b_err   0.01
R_lsb_H4_1b   0.1
R_lsb_H4_1b_err   0.01
R_lsb_H4_2b   0.1
R_lsb_H4_2b_err   0.01
R_lsb_H4_3b   0.1
R_lsb_H4_3b_err   0.01
N_Zee_M1_H1   28
N_Zee_M1_H2   13
N_Zee_M1_H3   4
N_Zee_M1_H4   1
N_Zee_M2_H1   76
N_Zee_M2_H2   57
N_Zee_M2_H3   11
N_Zee_M2_H4   8
N_Zee_M3_H1   37
N_Zee_M3_H2   37
N_Zee_M3_H3   4
N_Zee_M3_H4   3
N_Zee_M4_H1   11
N_Zee_M4_H2   19
N_Zee_M4_H3   3
N_Zee_M4_H4   5
N_Zmm_M1_H1   38
N_Zmm_M1_H2   30
N_Zmm_M1_H3   0
N_Zmm_M1_H4   1
N_Zmm_M2_H1   99
N_Zmm_M2_H2   90
N_Zmm_M2_H3   10
N_Zmm_M2_H4   2
N_Zmm_M3_H1   46
N_Zmm_M3_H2   38
N_Zmm_M3_H3   6
N_Zmm_M3_H4   2
N_Zmm_M4_H1   15
N_Zmm_M4_H2   25
N_Zmm_M4_H3   6
N_Zmm_M4_H4   4
N_ttbarsingletopzjetsmc_ldp_M1_H1_1b   0
N_ttbarsingletopzjetsmc_ldp_M1_H1_2b   0
N_ttbarsingletopzjetsmc_ldp_M1_H1_3b   0
N_ttbarsingletopzjetsmc_ldp_M1_H2_1b   0
N_ttbarsingletopzjetsmc_ldp_M1_H2_2b   0
N_ttbarsingletopzjetsmc_ldp_M1_H2_3b   0
N_ttbarsingletopzjetsmc_ldp_M1_H3_1b   0
N_ttbarsingletopzjetsmc_ldp_M1_H3_2b   0
N_ttbarsingletopzjetsmc_ldp_M1_H3_3b   0
N_ttbarsingletopzjetsmc_ldp_M1_H4_1b   0
N_ttbarsingletopzjetsmc_ldp_M1_H4_2b   0
N_ttbarsingletopzjetsmc_ldp_M1_H4_3b   0
N_ttbarsingletopzjetsmc_ldp_M2_H1_1b   0
N_ttbarsingletopzjetsmc_ldp_M2_H1_2b   0
N_ttbarsingletopzjetsmc_ldp_M2_H1_3b   0
N_ttbarsingletopzjetsmc_ldp_M2_H2_1b   0
N_ttbarsingletopzjetsmc_ldp_M2_H2_2b   0
N_ttbarsingletopzjetsmc_ldp_M2_H2_3b   0
N_ttbarsingletopzjetsmc_ldp_M2_H3_1b   0
N_ttbarsingletopzjetsmc_ldp_M2_H3_2b   0
N_ttbarsingletopzjetsmc_ldp_M2_H3_3b   0
N_ttbarsingletopzjetsmc_ldp_M2_H4_1b   0
N_ttbarsingletopzjetsmc_ldp_M2_H4_2b   0
N_ttbarsingletopzjetsmc_ldp_M2_H4_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H1_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H1_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H1_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H2_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H2_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H2_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H3_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H3_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H3_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H4_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H4_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H4_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H1_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H1_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H1_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H2_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H2_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H2_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H3_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H3_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H3_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H4_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H4_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H4_3b   0
N_WJmc_ldp_M1_H1_1b   0
N_WJmc_ldp_M1_H1_2b   0
N_WJmc_ldp_M1_H1_3b   0
N_WJmc_ldp_M1_H2_1b   0
N_WJmc_ldp_M1_H2_2b   0
N_WJmc_ldp_M1_H2_3b   0
N_WJmc_ldp_M1_H3_1b   0
N_WJmc_ldp_M1_H3_2b   0
N_WJmc_ldp_M1_H3_3b   0
N_WJmc_ldp_M1_H4_1b   0
N_WJmc_ldp_M1_H4_2b   0
N_WJmc_ldp_M1_H4_3b   0
N_WJmc_ldp_M2_H1_1b   0
N_WJmc_ldp_M2_H1_2b   0
N_WJmc_ldp_M2_H1_3b   0
N_WJmc_ldp_M2_H2_1b   0
N_WJmc_ldp_M2_H2_2b   0
N_WJmc_ldp_M2_H2_3b   0
N_WJmc_ldp_M2_H3_1b   0
N_WJmc_ldp_M2_H3_2b   0
N_WJmc_ldp_M2_H3_3b   0
N_WJmc_ldp_M2_H4_1b   0
N_WJmc_ldp_M2_H4_2b   0
N_WJmc_ldp_M2_H4_3b   0
N_WJmc_ldp_M3_H1_1b   0
N_WJmc_ldp_M3_H1_2b   0
N_WJmc_ldp_M3_H1_3b   0
N_WJmc_ldp_M3_H2_1b   0
N_WJmc_ldp_M3_H2_2b   0
N_WJmc_ldp_M3_H2_3b   0
N_WJmc_ldp_M3_H3_1b   0
N_WJmc_ldp_M3_H3_2b   0
N_WJmc_ldp_M3_H3_3b   0
N_WJmc_ldp_M3_H4_1b   0
N_WJmc_ldp_M3_H4_2b   0
N_WJmc_ldp_M3_H4_3b   0
N_WJmc_ldp_M4_H1_1b   0
N_WJmc_ldp_M4_H1_2b   0
N_WJmc_ldp_M4_H1_3b   0
N_WJmc_ldp_M4_H2_1b   0
N_WJmc_ldp_M4_H2_2b   0
N_WJmc_ldp_M4_H2_3b   0
N_WJmc_ldp_M4_H3_1b   0
N_WJmc_ldp_M4_H3_2b   0
N_WJmc_ldp_M4_H3_3b   0
N_WJmc_ldp_M4_H4_1b   0
N_WJmc_ldp_M4_H4_2b   0
N_WJmc_ldp_M4_H4_3b   0
N_Znnmc_ldp_M1_H1_1b   0
N_Znnmc_ldp_M1_H1_2b   0
N_Znnmc_ldp_M1_H1_3b   0
N_Znnmc_ldp_M1_H2_1b   0
N_Znnmc_ldp_M1_H2_2b   0
N_Znnmc_ldp_M1_H2_3b   0
N_Znnmc_ldp_M1_H3_1b   0
N_Znnmc_ldp_M1_H3_2b   0
N_Znnmc_ldp_M1_H3_3b   0
N_Znnmc_ldp_M1_H4_1b   0
N_Znnmc_ldp_M1_H4_2b   0
N_Znnmc_ldp_M1_H4_3b   0
N_Znnmc_ldp_M2_H1_1b   0
N_Znnmc_ldp_M2_H1_2b   0
N_Znnmc_ldp_M2_H1_3b   0
N_Znnmc_ldp_M2_H2_1b   0
N_Znnmc_ldp_M2_H2_2b   0
N_Znnmc_ldp_M2_H2_3b   0
N_Znnmc_ldp_M2_H3_1b   0
N_Znnmc_ldp_M2_H3_2b   0
N_Znnmc_ldp_M2_H3_3b   0
N_Znnmc_ldp_M2_H4_1b   0
N_Znnmc_ldp_M2_H4_2b   0
N_Znnmc_ldp_M2_H4_3b   0
N_Znnmc_ldp_M3_H1_1b   0
N_Znnmc_ldp_M3_H1_2b   0
N_Znnmc_ldp_M3_H1_3b   0
N_Znnmc_ldp_M3_H2_1b   0
N_Znnmc_ldp_M3_H2_2b   0
N_Znnmc_ldp_M3_H2_3b   0
N_Znnmc_ldp_M3_H3_1b   0
N_Znnmc_ldp_M3_H3_2b   0
N_Znnmc_ldp_M3_H3_3b   0
N_Znnmc_ldp_M3_H4_1b   0
N_Znnmc_ldp_M3_H4_2b   0
N_Znnmc_ldp_M3_H4_3b   0
N_Znnmc_ldp_M4_H1_1b   0
N_Znnmc_ldp_M4_H1_2b   0
N_Znnmc_ldp_M4_H1_3b   0
N_Znnmc_ldp_M4_H2_1b   0
N_Znnmc_ldp_M4_H2_2b   0
N_Znnmc_ldp_M4_H2_3b   0
N_Znnmc_ldp_M4_H3_1b   0
N_Znnmc_ldp_M4_H3_2b   0
N_Znnmc_ldp_M4_H3_3b   0
N_Znnmc_ldp_M4_H4_1b   0
N_Znnmc_ldp_M4_H4_2b   0
N_Znnmc_ldp_M4_H4_3b   0
acc_Zee_M1   0.676
acc_Zee_M1_err   0.014
acc_Zee_M2   0.7
acc_Zee_M2_err   0.015
acc_Zee_M3   0.741
acc_Zee_M3_err   0.015
acc_Zee_M4   0.792
acc_Zee_M4_err   0.016
acc_Zmm_M1   0.674
acc_Zmm_M1_err   0.014
acc_Zmm_M2   0.733
acc_Zmm_M2_err   0.014
acc_Zmm_M3   0.81
acc_Zmm_M3_err   0.015
acc_Zmm_M4   0.857
acc_Zmm_M4_err   0.018
Z_ee_eff   0.876
Z_ee_eff_err   0.06
Z_mm_eff   0.877
Z_mm_eff_err   0.028
knn_1b_M1   0.426
knn_1b_M1_err   0.077
knn_1b_M2   0.413
knn_1b_M2_err   0.074
knn_1b_M3   0.376
knn_1b_M3_err   0.069
knn_1b_M4   0.325
knn_1b_M4_err   0.062
knn_2b   0.111
knn_2b_err   0.054
knn_3b   0.012
knn_3b_err   0.007
Z_ee_pur   0.839
Z_ee_pur_err   0.112
Z_mm_pur   0.803
Z_mm_pur_err   0.092
sf_mc   1
sf_mc_err   0.1
sf_qcd_M1_H1_1b   1
sf_qcd_M1_H1_1b_err   0.266176
sf_qcd_M1_H1_2b   1
sf_qcd_M1_H1_2b_err   0.428494
sf_qcd_M1_H1_3b   1
sf_qcd_M1_H1_3b_err   1.00499
sf_qcd_M1_H2_1b   1
sf_qcd_M1_H2_1b_err   0.160499
sf_qcd_M1_H2_2b   1
sf_qcd_M1_H2_2b_err   0.227571
sf_qcd_M1_H2_3b   1
sf_qcd_M1_H2_3b_err   0.998214
sf_qcd_M1_H3_1b   1
sf_qcd_M1_H3_1b_err   0.264353
sf_qcd_M1_H3_2b   1
sf_qcd_M1_H3_2b_err   0.248028
sf_qcd_M1_H3_3b   1
sf_qcd_M1_H3_3b_err   1.14979
sf_qcd_M1_H4_1b   1
sf_qcd_M1_H4_1b_err   0.292164
sf_qcd_M1_H4_2b   1
sf_qcd_M1_H4_2b_err   0.69943
sf_qcd_M1_H4_3b   1
sf_qcd_M1_H4_3b_err   0.322346
sf_qcd_M2_H1_1b   1
sf_qcd_M2_H1_1b_err   0.22688
sf_qcd_M2_H1_2b   1
sf_qcd_M2_H1_2b_err   0.416027
sf_qcd_M2_H1_3b   1
sf_qcd_M2_H1_3b_err   1.00499
sf_qcd_M2_H2_1b   1
sf_qcd_M2_H2_1b_err   0.158637
sf_qcd_M2_H2_2b   1
sf_qcd_M2_H2_2b_err   0.181596
sf_qcd_M2_H2_3b   1
sf_qcd_M2_H2_3b_err   1.53952
sf_qcd_M2_H3_1b   1
sf_qcd_M2_H3_1b_err   0.180707
sf_qcd_M2_H3_2b   1
sf_qcd_M2_H3_2b_err   0.21391
sf_qcd_M2_H3_3b   1
sf_qcd_M2_H3_3b_err   0.605287
sf_qcd_M2_H4_1b   1
sf_qcd_M2_H4_1b_err   0.226241
sf_qcd_M2_H4_2b   1
sf_qcd_M2_H4_2b_err   0.466719
sf_qcd_M2_H4_3b   1
sf_qcd_M2_H4_3b_err   0.24586
sf_qcd_M3_H1_1b   1
sf_qcd_M3_H1_1b_err   1.00499
sf_qcd_M3_H1_2b   1
sf_qcd_M3_H1_2b_err   1.00499
sf_qcd_M3_H1_3b   1
sf_qcd_M3_H1_3b_err   1.00499
sf_qcd_M3_H2_1b   1
sf_qcd_M3_H2_1b_err   0.225947
sf_qcd_M3_H2_2b   1
sf_qcd_M3_H2_2b_err   0.503188
sf_qcd_M3_H2_3b   1
sf_qcd_M3_H2_3b_err   9.95732
sf_qcd_M3_H3_1b   1
sf_qcd_M3_H3_1b_err   0.364541
sf_qcd_M3_H3_2b   1
sf_qcd_M3_H3_2b_err   0.44853
sf_qcd_M3_H3_3b   1
sf_qcd_M3_H3_3b_err   1.00499
sf_qcd_M3_H4_1b   1
sf_qcd_M3_H4_1b_err   0.203904
sf_qcd_M3_H4_2b   1
sf_qcd_M3_H4_2b_err   0.289586
sf_qcd_M3_H4_3b   1
sf_qcd_M3_H4_3b_err   1.26226
sf_qcd_M4_H1_1b   1
sf_qcd_M4_H1_1b_err   1.00499
sf_qcd_M4_H1_2b   1
sf_qcd_M4_H1_2b_err   1.00499
sf_qcd_M4_H1_3b   1
sf_qcd_M4_H1_3b_err   1.00499
sf_qcd_M4_H2_1b   1
sf_qcd_M4_H2_1b_err   0.715531
sf_qcd_M4_H2_2b   1
sf_qcd_M4_H2_2b_err   1.00499
sf_qcd_M4_H2_3b   1
sf_qcd_M4_H2_3b_err   7.14431
sf_qcd_M4_H3_1b   1
sf_qcd_M4_H3_1b_err   0.336803
sf_qcd_M4_H3_2b   1
sf_qcd_M4_H3_2b_err   1.00499
sf_qcd_M4_H3_3b   1
sf_qcd_M4_H3_3b_err   1.00499
sf_qcd_M4_H4_1b   1
sf_qcd_M4_H4_1b_err   0.369529
sf_qcd_M4_H4_2b   1
sf_qcd_M4_H4_2b_err   0.446448
sf_qcd_M4_H4_3b   1
sf_qcd_M4_H4_3b_err   1.70199
sf_ttwj_M1_H1_1b   0.967891
sf_ttwj_M1_H1_1b_err   0.0467521
sf_ttwj_M1_H1_2b   0.871337
sf_ttwj_M1_H1_2b_err   0.088739
sf_ttwj_M1_H1_3b   0.962141
sf_ttwj_M1_H1_3b_err   0.0841215
sf_ttwj_M1_H2_1b   0.989658
sf_ttwj_M1_H2_1b_err   0.0591517
sf_ttwj_M1_H2_2b   1.1308
sf_ttwj_M1_H2_2b_err   0.109937
sf_ttwj_M1_H2_3b   1.04468
sf_ttwj_M1_H2_3b_err   0.097354
sf_ttwj_M1_H3_1b   1.12486
sf_ttwj_M1_H3_1b_err   0.0994514
sf_ttwj_M1_H3_2b   1.14814
sf_ttwj_M1_H3_2b_err   0.120799
sf_ttwj_M1_H3_3b   1.14524
sf_ttwj_M1_H3_3b_err   0.0988493
sf_ttwj_M1_H4_1b   1.51177
sf_ttwj_M1_H4_1b_err   0.300971
sf_ttwj_M1_H4_2b   1.28226
sf_ttwj_M1_H4_2b_err   0.227059
sf_ttwj_M1_H4_3b   1.42462
sf_ttwj_M1_H4_3b_err   0.270977
sf_ttwj_M2_H1_1b   0.978423
sf_ttwj_M2_H1_1b_err   0.0444179
sf_ttwj_M2_H1_2b   0.941679
sf_ttwj_M2_H1_2b_err   0.0517487
sf_ttwj_M2_H1_3b   0.963172
sf_ttwj_M2_H1_3b_err   0.0475594
sf_ttwj_M2_H2_1b   1.00591
sf_ttwj_M2_H2_1b_err   0.0474147
sf_ttwj_M2_H2_2b   1.00348
sf_ttwj_M2_H2_2b_err   0.0506686
sf_ttwj_M2_H2_3b   1.02382
sf_ttwj_M2_H2_3b_err   0.122274
sf_ttwj_M2_H3_1b   1.09579
sf_ttwj_M2_H3_1b_err   0.0754566
sf_ttwj_M2_H3_2b   1.17191
sf_ttwj_M2_H3_2b_err   0.109673
sf_ttwj_M2_H3_3b   1.12771
sf_ttwj_M2_H3_3b_err   0.116783
sf_ttwj_M2_H4_1b   1.22339
sf_ttwj_M2_H4_1b_err   0.139376
sf_ttwj_M2_H4_2b   1.01164
sf_ttwj_M2_H4_2b_err   0.092719
sf_ttwj_M2_H4_3b   1.13449
sf_ttwj_M2_H4_3b_err   0.130873
sf_ttwj_M3_H1_1b   0.994153
sf_ttwj_M3_H1_1b_err   0.0569191
sf_ttwj_M3_H1_2b   0.94718
sf_ttwj_M3_H1_2b_err   0.0649367
sf_ttwj_M3_H1_3b   0.975932
sf_ttwj_M3_H1_3b_err   0.0786996
sf_ttwj_M3_H2_1b   0.970288
sf_ttwj_M3_H2_1b_err   0.0500398
sf_ttwj_M3_H2_2b   0.970635
sf_ttwj_M3_H2_2b_err   0.0533502
sf_ttwj_M3_H2_3b   0.975556
sf_ttwj_M3_H2_3b_err   0.128351
sf_ttwj_M3_H3_1b   1.13078
sf_ttwj_M3_H3_1b_err   0.103575
sf_ttwj_M3_H3_2b   1.03752
sf_ttwj_M3_H3_2b_err   0.0908147
sf_ttwj_M3_H3_3b   1.09206
sf_ttwj_M3_H3_3b_err   0.0901498
sf_ttwj_M3_H4_1b   1.3171
sf_ttwj_M3_H4_1b_err   0.198804
sf_ttwj_M3_H4_2b   1.42334
sf_ttwj_M3_H4_2b_err   0.277944
sf_ttwj_M3_H4_3b   1.35302
sf_ttwj_M3_H4_3b_err   0.210731
sf_ttwj_M4_H1_1b   1.16573
sf_ttwj_M4_H1_1b_err   0.14182
sf_ttwj_M4_H1_2b   1.2518
sf_ttwj_M4_H1_2b_err   0.279232
sf_ttwj_M4_H1_3b   1.17948
sf_ttwj_M4_H1_3b_err   0.148439
sf_ttwj_M4_H2_1b   1.01299
sf_ttwj_M4_H2_1b_err   0.0640825
sf_ttwj_M4_H2_2b   0.958303
sf_ttwj_M4_H2_2b_err   0.0803803
sf_ttwj_M4_H2_3b   0.995974
sf_ttwj_M4_H2_3b_err   0.0769952
sf_ttwj_M4_H3_1b   1.19638
sf_ttwj_M4_H3_1b_err   0.145566
sf_ttwj_M4_H3_2b   1.08541
sf_ttwj_M4_H3_2b_err   0.139858
sf_ttwj_M4_H3_3b   1.14661
sf_ttwj_M4_H3_3b_err   0.126031
sf_ttwj_M4_H4_1b   1.1884
sf_ttwj_M4_H4_1b_err   0.155104
sf_ttwj_M4_H4_2b   1.14302
sf_ttwj_M4_H4_2b_err   0.178934
sf_ttwj_M4_H4_3b   1.16787
sf_ttwj_M4_H4_3b_err   0.13241
sf_ee   1
sf_ee_err   0.12
sf_mm   1
sf_mm_err   0.15
btageff_err   0.1
ttwj_mc_ldpover0lep_ratio_M1_H1_1b   0.448506
ttwj_mc_ldpover0lep_ratio_M1_H1_1b_err   0.0520392
ttwj_mc_ldpover0lep_ratio_M1_H1_2b   0.27915
ttwj_mc_ldpover0lep_ratio_M1_H1_2b_err   0.00822416
ttwj_mc_ldpover0lep_ratio_M1_H1_3b   0.272712
ttwj_mc_ldpover0lep_ratio_M1_H1_3b_err   0.0254297
ttwj_mc_ldpover0lep_ratio_M1_H2_1b   0.700002
ttwj_mc_ldpover0lep_ratio_M1_H2_1b_err   0.0132447
ttwj_mc_ldpover0lep_ratio_M1_H2_2b   0.590717
ttwj_mc_ldpover0lep_ratio_M1_H2_2b_err   0.0414565
ttwj_mc_ldpover0lep_ratio_M1_H2_3b   0.659312
ttwj_mc_ldpover0lep_ratio_M1_H2_3b_err   0.0433469
ttwj_mc_ldpover0lep_ratio_M1_H3_1b   1.63359
ttwj_mc_ldpover0lep_ratio_M1_H3_1b_err   0.0778118
ttwj_mc_ldpover0lep_ratio_M1_H3_2b   1.71908
ttwj_mc_ldpover0lep_ratio_M1_H3_2b_err   0.105085
ttwj_mc_ldpover0lep_ratio_M1_H3_3b   1.56237
ttwj_mc_ldpover0lep_ratio_M1_H3_3b_err   0.238908
ttwj_mc_ldpover0lep_ratio_M1_H4_1b   3.0916
