Using HT bins:  400-500-800-1000-99999	 Using MET bins: 125-150-250-350-99999
N_1lep_M3_H3_1b    34
N_1lep_M3_H3_2b    17
N_1lep_M3_H3_3b    3
N_1lep_M3_H4_1b    17
N_1lep_M3_H4_2b    8
N_1lep_M3_H4_3b    1
N_1lep_M4_H1_1b    1
N_1lep_M4_H1_2b    0
N_1lep_M4_H1_3b    0
N_1lep_M4_H2_1b    23
N_1lep_M4_H2_2b    7
N_1lep_M4_H2_3b    1
N_1lep_M4_H3_1b    14
N_1lep_M4_H3_2b    7
N_1lep_M4_H3_3b    1
N_1lep_M4_H4_1b    7
N_1lep_M4_H4_2b    5
N_1lep_M4_H4_3b    0
N_ldp_M1_H1_1b    273
N_ldp_M1_H1_2b    129
N_ldp_M1_H1_3b    12
N_ldp_M1_H2_1b    1802
N_ldp_M1_H2_2b    665
N_ldp_M1_H2_3b    95
N_ldp_M1_H3_1b    968
N_ldp_M1_H3_2b    320
N_ldp_M1_H3_3b    37
N_ldp_M1_H4_1b    1174
N_ldp_M1_H4_2b    326
N_ldp_M1_H4_3b    52
N_ldp_M2_H1_1b    166
N_ldp_M2_H1_2b    69
N_ldp_M2_H1_3b    8
N_ldp_M2_H2_1b    1222
N_ldp_M2_H2_2b    475
N_ldp_M2_H2_3b    78
N_ldp_M2_H3_1b    715
N_ldp_M2_H3_2b    293
N_ldp_M2_H3_3b    38
N_ldp_M2_H4_1b    999
N_ldp_M2_H4_2b    276
N_ldp_M2_H4_3b    49
N_ldp_M3_H1_1b    5
N_ldp_M3_H1_2b    3
N_ldp_M3_H1_3b    1
N_ldp_M3_H2_1b    44
N_ldp_M3_H2_2b    23
N_ldp_M3_H2_3b    1
N_ldp_M3_H3_1b    52
N_ldp_M3_H3_2b    25
N_ldp_M3_H3_3b    4
N_ldp_M3_H4_1b    118
N_ldp_M3_H4_2b    34
N_ldp_M3_H4_3b    4
N_ldp_M4_H1_1b    0
N_ldp_M4_H1_2b    0
N_ldp_M4_H1_3b    0
N_ldp_M4_H2_1b    3
N_ldp_M4_H2_2b    2
N_ldp_M4_H2_3b    0
N_ldp_M4_H3_1b    6
N_ldp_M4_H3_2b    2
N_ldp_M4_H3_3b    1
N_ldp_M4_H4_1b    22
N_ldp_M4_H4_2b    6
N_ldp_M4_H4_3b    0
R_lsb_H1_1b   0.1
R_lsb_H1_1b_err   0.01
R_lsb_H1_2b   0.1
R_lsb_H1_2b_err   0.01
R_lsb_H1_3b   0.1
R_lsb_H1_3b_err   0.01
R_lsb_H2_1b   0.1
R_lsb_H2_1b_err   0.01
R_lsb_H2_2b   0.1
R_lsb_H2_2b_err   0.01
R_lsb_H2_3b   0.1
R_lsb_H2_3b_err   0.01
R_lsb_H3_1b   0.1
R_lsb_H3_1b_err   0.01
R_lsb_H3_2b   0.1
R_lsb_H3_2b_err   0.01
R_lsb_H3_3b   0.1
R_lsb_H3_3b_err   0.01
R_lsb_H4_1b   0.1
R_lsb_H4_1b_err   0.01
R_lsb_H4_2b   0.1
R_lsb_H4_2b_err   0.01
R_lsb_H4_3b   0.1
R_lsb_H4_3b_err   0.01
N_Zee_M1_H1   3
N_Zee_M1_H2   3
N_Zee_M1_H3   1
N_Zee_M1_H4   1
N_Zee_M2_H1   6
N_Zee_M2_H2   8
N_Zee_M2_H3   2
N_Zee_M2_H4   0
N_Zee_M3_H1   2
N_Zee_M3_H2   7
N_Zee_M3_H3   0
N_Zee_M3_H4   2
N_Zee_M4_H1   0
N_Zee_M4_H2   0
N_Zee_M4_H3   1
N_Zee_M4_H4   0
N_Zmm_M1_H1   3
N_Zmm_M1_H2   12
N_Zmm_M1_H3   1
N_Zmm_M1_H4   0
N_Zmm_M2_H1   3
N_Zmm_M2_H2   15
N_Zmm_M2_H3   4
N_Zmm_M2_H4   0
N_Zmm_M3_H1   3
N_Zmm_M3_H2   12
N_Zmm_M3_H3   2
N_Zmm_M3_H4   0
N_Zmm_M4_H1   0
N_Zmm_M4_H2   4
N_Zmm_M4_H3   3
N_Zmm_M4_H4   1
N_ttbarsingletopzjetsmc_ldp_M1_H1_1b   0
N_ttbarsingletopzjetsmc_ldp_M1_H1_2b   0
N_ttbarsingletopzjetsmc_ldp_M1_H1_3b   0
N_ttbarsingletopzjetsmc_ldp_M1_H2_1b   0
N_ttbarsingletopzjetsmc_ldp_M1_H2_2b   0
N_ttbarsingletopzjetsmc_ldp_M1_H2_3b   0
N_ttbarsingletopzjetsmc_ldp_M1_H3_1b   0
N_ttbarsingletopzjetsmc_ldp_M1_H3_2b   0
N_ttbarsingletopzjetsmc_ldp_M1_H3_3b   0
N_ttbarsingletopzjetsmc_ldp_M1_H4_1b   0
N_ttbarsingletopzjetsmc_ldp_M1_H4_2b   0
N_ttbarsingletopzjetsmc_ldp_M1_H4_3b   0
N_ttbarsingletopzjetsmc_ldp_M2_H1_1b   0
N_ttbarsingletopzjetsmc_ldp_M2_H1_2b   0
N_ttbarsingletopzjetsmc_ldp_M2_H1_3b   0
N_ttbarsingletopzjetsmc_ldp_M2_H2_1b   0
N_ttbarsingletopzjetsmc_ldp_M2_H2_2b   0
N_ttbarsingletopzjetsmc_ldp_M2_H2_3b   0
N_ttbarsingletopzjetsmc_ldp_M2_H3_1b   0
N_ttbarsingletopzjetsmc_ldp_M2_H3_2b   0
N_ttbarsingletopzjetsmc_ldp_M2_H3_3b   0
N_ttbarsingletopzjetsmc_ldp_M2_H4_1b   0
N_ttbarsingletopzjetsmc_ldp_M2_H4_2b   0
N_ttbarsingletopzjetsmc_ldp_M2_H4_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H1_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H1_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H1_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H2_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H2_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H2_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H3_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H3_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H3_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H4_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H4_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H4_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H1_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H1_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H1_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H2_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H2_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H2_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H3_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H3_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H3_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H4_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H4_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H4_3b   0
N_WJmc_ldp_M1_H1_1b   0
N_WJmc_ldp_M1_H1_2b   0
N_WJmc_ldp_M1_H1_3b   0
N_WJmc_ldp_M1_H2_1b   0
N_WJmc_ldp_M1_H2_2b   0
N_WJmc_ldp_M1_H2_3b   0
N_WJmc_ldp_M1_H3_1b   0
N_WJmc_ldp_M1_H3_2b   0
N_WJmc_ldp_M1_H3_3b   0
N_WJmc_ldp_M1_H4_1b   0
N_WJmc_ldp_M1_H4_2b   0
N_WJmc_ldp_M1_H4_3b   0
N_WJmc_ldp_M2_H1_1b   0
N_WJmc_ldp_M2_H1_2b   0
N_WJmc_ldp_M2_H1_3b   0
N_WJmc_ldp_M2_H2_1b   0
N_WJmc_ldp_M2_H2_2b   0
N_WJmc_ldp_M2_H2_3b   0
N_WJmc_ldp_M2_H3_1b   0
N_WJmc_ldp_M2_H3_2b   0
N_WJmc_ldp_M2_H3_3b   0
N_WJmc_ldp_M2_H4_1b   0
N_WJmc_ldp_M2_H4_2b   0
N_WJmc_ldp_M2_H4_3b   0
N_WJmc_ldp_M3_H1_1b   0
N_WJmc_ldp_M3_H1_2b   0
N_WJmc_ldp_M3_H1_3b   0
N_WJmc_ldp_M3_H2_1b   0
N_WJmc_ldp_M3_H2_2b   0
N_WJmc_ldp_M3_H2_3b   0
N_WJmc_ldp_M3_H3_1b   0
N_WJmc_ldp_M3_H3_2b   0
N_WJmc_ldp_M3_H3_3b   0
N_WJmc_ldp_M3_H4_1b   0
N_WJmc_ldp_M3_H4_2b   0
N_WJmc_ldp_M3_H4_3b   0
N_WJmc_ldp_M4_H1_1b   0
N_WJmc_ldp_M4_H1_2b   0
N_WJmc_ldp_M4_H1_3b   0
N_WJmc_ldp_M4_H2_1b   0
N_WJmc_ldp_M4_H2_2b   0
N_WJmc_ldp_M4_H2_3b   0
N_WJmc_ldp_M4_H3_1b   0
N_WJmc_ldp_M4_H3_2b   0
N_WJmc_ldp_M4_H3_3b   0
N_WJmc_ldp_M4_H4_1b   0
N_WJmc_ldp_M4_H4_2b   0
N_WJmc_ldp_M4_H4_3b   0
N_Znnmc_ldp_M1_H1_1b   0
N_Znnmc_ldp_M1_H1_2b   0
N_Znnmc_ldp_M1_H1_3b   0
N_Znnmc_ldp_M1_H2_1b   0
N_Znnmc_ldp_M1_H2_2b   0
N_Znnmc_ldp_M1_H2_3b   0
N_Znnmc_ldp_M1_H3_1b   0
N_Znnmc_ldp_M1_H3_2b   0
N_Znnmc_ldp_M1_H3_3b   0
N_Znnmc_ldp_M1_H4_1b   0
N_Znnmc_ldp_M1_H4_2b   0
N_Znnmc_ldp_M1_H4_3b   0
N_Znnmc_ldp_M2_H1_1b   0
N_Znnmc_ldp_M2_H1_2b   0
N_Znnmc_ldp_M2_H1_3b   0
N_Znnmc_ldp_M2_H2_1b   0
N_Znnmc_ldp_M2_H2_2b   0
N_Znnmc_ldp_M2_H2_3b   0
N_Znnmc_ldp_M2_H3_1b   0
N_Znnmc_ldp_M2_H3_2b   0
N_Znnmc_ldp_M2_H3_3b   0
N_Znnmc_ldp_M2_H4_1b   0
N_Znnmc_ldp_M2_H4_2b   0
N_Znnmc_ldp_M2_H4_3b   0
N_Znnmc_ldp_M3_H1_1b   0
N_Znnmc_ldp_M3_H1_2b   0
N_Znnmc_ldp_M3_H1_3b   0
N_Znnmc_ldp_M3_H2_1b   0
N_Znnmc_ldp_M3_H2_2b   0
N_Znnmc_ldp_M3_H2_3b   0
N_Znnmc_ldp_M3_H3_1b   0
N_Znnmc_ldp_M3_H3_2b   0
N_Znnmc_ldp_M3_H3_3b   0
N_Znnmc_ldp_M3_H4_1b   0
N_Znnmc_ldp_M3_H4_2b   0
N_Znnmc_ldp_M3_H4_3b   0
N_Znnmc_ldp_M4_H1_1b   0
N_Znnmc_ldp_M4_H1_2b   0
N_Znnmc_ldp_M4_H1_3b   0
N_Znnmc_ldp_M4_H2_1b   0
N_Znnmc_ldp_M4_H2_2b   0
N_Znnmc_ldp_M4_H2_3b   0
N_Znnmc_ldp_M4_H3_1b   0
N_Znnmc_ldp_M4_H3_2b   0
N_Znnmc_ldp_M4_H3_3b   0
N_Znnmc_ldp_M4_H4_1b   0
N_Znnmc_ldp_M4_H4_2b   0
N_Znnmc_ldp_M4_H4_3b   0
acc_Zee_M1   0.676
acc_Zee_M1_err   0.014
acc_Zee_M2   0.7
acc_Zee_M2_err   0.015
acc_Zee_M3   0.741
acc_Zee_M3_err   0.015
acc_Zee_M4   0.792
acc_Zee_M4_err   0.016
acc_Zmm_M1   0.674
acc_Zmm_M1_err   0.014
acc_Zmm_M2   0.733
acc_Zmm_M2_err   0.014
acc_Zmm_M3   0.81
acc_Zmm_M3_err   0.015
acc_Zmm_M4   0.857
acc_Zmm_M4_err   0.018
Z_ee_eff   0.51
Z_ee_eff_err   0.074
Z_mm_eff   0.54
Z_mm_eff_err   0.045
knn_1b_M1   0.426
knn_1b_M1_err   0.063
knn_1b_M2   0.41
knn_1b_M2_err   0.061
knn_1b_M3   0.38
knn_1b_M3_err   0.057
knn_1b_M4   0.328
knn_1b_M4_err   0.052
knn_2b   0.118
knn_2b_err   0.028
knn_3b   0.006
knn_3b_err   0.003
Z_ee_pur   0.839
Z_ee_pur_err   0.112
Z_mm_pur   0.786
Z_mm_pur_err   0.092
sf_mc   1
sf_mc_err   0.1
sf_qcd_M1_H1_1b   1
sf_qcd_M1_H1_1b_err   1.00499
sf_qcd_M1_H1_2b   1
sf_qcd_M1_H1_2b_err   1.00499
sf_qcd_M1_H1_3b   1
sf_qcd_M1_H1_3b_err   1.00499
sf_qcd_M1_H2_1b   1
sf_qcd_M1_H2_1b_err   0.340447
sf_qcd_M1_H2_2b   1
sf_qcd_M1_H2_2b_err   0.731066
sf_qcd_M1_H2_3b   1
sf_qcd_M1_H2_3b_err   1.00499
sf_qcd_M1_H3_1b   1
sf_qcd_M1_H3_1b_err   0.640056
sf_qcd_M1_H3_2b   1
sf_qcd_M1_H3_2b_err   1.00499
sf_qcd_M1_H3_3b   1
sf_qcd_M1_H3_3b_err   4.21798
sf_qcd_M1_H4_1b   1
sf_qcd_M1_H4_1b_err   0.992679
sf_qcd_M1_H4_2b   1
sf_qcd_M1_H4_2b_err   0.281252
sf_qcd_M1_H4_3b   1
sf_qcd_M1_H4_3b_err   0.891253
sf_qcd_M2_H1_1b   1
sf_qcd_M2_H1_1b_err   1.00499
sf_qcd_M2_H1_2b   1
sf_qcd_M2_H1_2b_err   1.00499
sf_qcd_M2_H1_3b   1
sf_qcd_M2_H1_3b_err   1.00499
sf_qcd_M2_H2_1b   1
sf_qcd_M2_H2_1b_err   0.410625
sf_qcd_M2_H2_2b   1
sf_qcd_M2_H2_2b_err   0.606069
sf_qcd_M2_H2_3b   1
sf_qcd_M2_H2_3b_err   1.00499
sf_qcd_M2_H3_1b   1
sf_qcd_M2_H3_1b_err   0.538301
sf_qcd_M2_H3_2b   1
sf_qcd_M2_H3_2b_err   0.629329
sf_qcd_M2_H3_3b   1
sf_qcd_M2_H3_3b_err   0.856422
sf_qcd_M2_H4_1b   1
sf_qcd_M2_H4_1b_err   1.43817
sf_qcd_M2_H4_2b   1
sf_qcd_M2_H4_2b_err   0.538364
sf_qcd_M2_H4_3b   1
sf_qcd_M2_H4_3b_err   0.900748
sf_qcd_M3_H1_1b   1
sf_qcd_M3_H1_1b_err   1.00499
sf_qcd_M3_H1_2b   1
sf_qcd_M3_H1_2b_err   1.00499
sf_qcd_M3_H1_3b   1
sf_qcd_M3_H1_3b_err   1.00499
sf_qcd_M3_H2_1b   1
sf_qcd_M3_H2_1b_err   1.13843
sf_qcd_M3_H2_2b   1
sf_qcd_M3_H2_2b_err   1.00499
sf_qcd_M3_H2_3b   1
sf_qcd_M3_H2_3b_err   1.00499
sf_qcd_M3_H3_1b   1
sf_qcd_M3_H3_1b_err   0.75812
sf_qcd_M3_H3_2b   1
sf_qcd_M3_H3_2b_err   6.01971
sf_qcd_M3_H3_3b   1
sf_qcd_M3_H3_3b_err   1.00499
sf_qcd_M3_H4_1b   1
sf_qcd_M3_H4_1b_err   0.21651
sf_qcd_M3_H4_2b   1
sf_qcd_M3_H4_2b_err   0.689019
sf_qcd_M3_H4_3b   1
sf_qcd_M3_H4_3b_err   1.90064
sf_qcd_M4_H1_1b   1
sf_qcd_M4_H1_1b_err   1.00499
sf_qcd_M4_H1_2b   1
sf_qcd_M4_H1_2b_err   1.00499
sf_qcd_M4_H1_3b   1
sf_qcd_M4_H1_3b_err   1.00499
sf_qcd_M4_H2_1b   1
sf_qcd_M4_H2_1b_err   1.00499
sf_qcd_M4_H2_2b   1
sf_qcd_M4_H2_2b_err   1.00499
sf_qcd_M4_H2_3b   1
sf_qcd_M4_H2_3b_err   1.00499
sf_qcd_M4_H3_1b   1
sf_qcd_M4_H3_1b_err   1.00499
sf_qcd_M4_H3_2b   1
sf_qcd_M4_H3_2b_err   1.00499
sf_qcd_M4_H3_3b   1
sf_qcd_M4_H3_3b_err   1.00499
sf_qcd_M4_H4_1b   1
sf_qcd_M4_H4_1b_err   0.433061
sf_qcd_M4_H4_2b   1
sf_qcd_M4_H4_2b_err   8.62417
sf_qcd_M4_H4_3b   1
sf_qcd_M4_H4_3b_err   1.00499
sf_ttwj_M1_H1_1b   1.01266
sf_ttwj_M1_H1_1b_err   0.0523081
sf_ttwj_M1_H1_2b   0.98833
sf_ttwj_M1_H1_2b_err   0.0521293
sf_ttwj_M1_H1_3b   1.00721
sf_ttwj_M1_H1_3b_err   0.139763
sf_ttwj_M1_H2_1b   0.947865
sf_ttwj_M1_H2_1b_err   0.053753
sf_ttwj_M1_H2_2b   1.01328
sf_ttwj_M1_H2_2b_err   0.0490511
sf_ttwj_M1_H2_3b   1.02627
sf_ttwj_M1_H2_3b_err   0.0912837
sf_ttwj_M1_H3_1b   1.24257
sf_ttwj_M1_H3_1b_err   0.153653
sf_ttwj_M1_H3_2b   1.16969
sf_ttwj_M1_H3_2b_err   0.128697
sf_ttwj_M1_H3_3b   1.20504
sf_ttwj_M1_H3_3b_err   0.276225
sf_ttwj_M1_H4_1b   1.28493
sf_ttwj_M1_H4_1b_err   0.203427
sf_ttwj_M1_H4_2b   1.28557
sf_ttwj_M1_H4_2b_err   0.225222
sf_ttwj_M1_H4_3b   1.32184
sf_ttwj_M1_H4_3b_err   0.233561
sf_ttwj_M2_H1_1b   1.03221
sf_ttwj_M2_H1_1b_err   0.0523173
sf_ttwj_M2_H1_2b   1.03123
sf_ttwj_M2_H1_2b_err   0.0533802
sf_ttwj_M2_H1_3b   1.05271
sf_ttwj_M2_H1_3b_err   0.159895
sf_ttwj_M2_H2_1b   0.934566
sf_ttwj_M2_H2_1b_err   0.0551136
sf_ttwj_M2_H2_2b   0.968012
sf_ttwj_M2_H2_2b_err   0.0474873
sf_ttwj_M2_H2_3b   0.986121
sf_ttwj_M2_H2_3b_err   0.132087
sf_ttwj_M2_H3_1b   0.935977
sf_ttwj_M2_H3_1b_err   0.0657507
sf_ttwj_M2_H3_2b   1.00891
sf_ttwj_M2_H3_2b_err   0.0653576
sf_ttwj_M2_H3_3b   1.03742
sf_ttwj_M2_H3_3b_err   0.205653
sf_ttwj_M2_H4_1b   1.0855
sf_ttwj_M2_H4_1b_err   0.0939591
sf_ttwj_M2_H4_2b   1.18754
sf_ttwj_M2_H4_2b_err   0.137664
sf_ttwj_M2_H4_3b   1.20311
sf_ttwj_M2_H4_3b_err   0.159112
sf_ttwj_M3_H1_1b   1.15411
sf_ttwj_M3_H1_1b_err   0.139247
sf_ttwj_M3_H1_2b   0.940094
sf_ttwj_M3_H1_2b_err   0.130207
sf_ttwj_M3_H1_3b   0.960273
sf_ttwj_M3_H1_3b_err   0.127278
sf_ttwj_M3_H2_1b   0.949864
sf_ttwj_M3_H2_1b_err   0.0614376
sf_ttwj_M3_H2_2b   0.915503
sf_ttwj_M3_H2_2b_err   0.0729237
sf_ttwj_M3_H2_3b   0.939417
sf_ttwj_M3_H2_3b_err   0.197278
sf_ttwj_M3_H3_1b   0.905247
sf_ttwj_M3_H3_1b_err   0.0931437
sf_ttwj_M3_H3_2b   1.13023
sf_ttwj_M3_H3_2b_err   0.129291
sf_ttwj_M3_H3_3b   1.12032
sf_ttwj_M3_H3_3b_err   0.128372
sf_ttwj_M3_H4_1b   1.03718
sf_ttwj_M3_H4_1b_err   0.113365
sf_ttwj_M3_H4_2b   1.11898
sf_ttwj_M3_H4_2b_err   0.153192
sf_ttwj_M3_H4_3b   1.11223
sf_ttwj_M3_H4_3b_err   0.143465
sf_ttwj_M4_H1_1b   0.39347
sf_ttwj_M4_H1_1b_err   0.362342
sf_ttwj_M4_H1_2b   2.02918
sf_ttwj_M4_H1_2b_err   1.66294
sf_ttwj_M4_H1_3b   2.02918
sf_ttwj_M4_H1_3b_err   1.66294
sf_ttwj_M4_H2_1b   1.03098
sf_ttwj_M4_H2_1b_err   0.0999286
sf_ttwj_M4_H2_2b   1.09356
sf_ttwj_M4_H2_2b_err   0.158037
sf_ttwj_M4_H2_3b   1.03348
sf_ttwj_M4_H2_3b_err   0.233687
sf_ttwj_M4_H3_1b   0.819949
sf_ttwj_M4_H3_1b_err   0.143137
sf_ttwj_M4_H3_2b   0.873619
sf_ttwj_M4_H3_2b_err   0.157979
sf_ttwj_M4_H3_3b   0.903485
sf_ttwj_M4_H3_3b_err   0.151908
sf_ttwj_M4_H4_1b   1.08292
sf_ttwj_M4_H4_1b_err   0.147671
sf_ttwj_M4_H4_2b   1.25409
sf_ttwj_M4_H4_2b_err   0.229281
sf_ttwj_M4_H4_3b   1.20877
sf_ttwj_M4_H4_3b_err   0.22159
sf_ee   1
sf_ee_err   0.12
sf_mm   1
sf_mm_err   0.15
btageff_err   0.1
ttwj_mc_ldpover0lep_ratio_M1_H1_1b   0.259793
ttwj_mc_ldpover0lep_ratio_M1_H1_1b_err   0.0137783
ttwj_mc_ldpover0lep_ratio_M1_H1_2b   0.248558
ttwj_mc_ldpover0lep_ratio_M1_H1_2b_err   0.0144073
ttwj_mc_ldpover0lep_ratio_M1_H1_3b   0.275586
ttwj_mc_ldpover0lep_ratio_M1_H1_3b_err   0.0361738
ttwj_mc_ldpover0lep_ratio_M1_H2_1b   0.635687
ttwj_mc_ldpover0lep_ratio_M1_H2_1b_err   0.0187227
ttwj_mc_ldpover0lep_ratio_M1_H2_2b   0.622381
ttwj_mc_ldpover0lep_ratio_M1_H2_2b_err   0.0206331
ttwj_mc_ldpover0lep_ratio_M1_H2_3b   0.621022
ttwj_mc_ldpover0lep_ratio_M1_H2_3b_err   0.0502871
ttwj_mc_ldpover0lep_ratio_M1_H3_1b   1.5338
ttwj_mc_ldpover0lep_ratio_M1_H3_1b_err   0.0934724
ttwj_mc_ldpover0lep_ratio_M1_H3_2b   1.59313
ttwj_mc_ldpover0lep_ratio_M1_H3_2b_err   0.115254
ttwj_mc_ldpover0lep_ratio_M1_H3_3b   1.36479
ttwj_mc_ldpover0lep_ratio_M1_H3_3b_err   0.224315
ttwj_mc_ldpover0lep_ratio_M1_H4_1b   3.43343
ttwj_mc_ldpover0lep_ratio_M1_H4_1b_err   0.303828
ttwj_mc_ldpover0lep_ratio_M1_H4_2b   3.68064
ttwj_mc_ldpover0lep_ratio_M1_H4_2b_err   0.368314
ttwj_mc_ldpover0lep_ratio_M1_H4_3b   4.31435
ttwj_mc_ldpover0lep_ratio_M1_H4_3b_err   0.994865
ttwj_mc_ldpover0lep_ratio_M2_H1_1b   0.130482
ttwj_mc_ldpover0lep_ratio_M2_H1_1b_err   0.00751325
ttwj_mc_ldpover0lep_ratio_M2_H1_2b   0.128352
ttwj_mc_ldpover0lep_ratio_M2_H1_2b_err   0.00831185
ttwj_mc_ldpover0lep_ratio_M2_H1_3b   0.175596
ttwj_mc_ldpover0lep_ratio_M2_H1_3b_err   0.0328288
ttwj_mc_ldpover0lep_ratio_M2_H2_1b   0.331971
ttwj_mc_ldpover0lep_ratio_M2_H2_1b_err   0.00895318
ttwj_mc_ldpover0lep_ratio_M2_H2_2b   0.337268
ttwj_mc_ldpover0lep_ratio_M2_H2_2b_err   0.0101751
ttwj_mc_ldpover0lep_ratio_M2_H2_3b   0.371335
ttwj_mc_ldpover0lep_ratio_M2_H2_3b_err   0.0281026
ttwj_mc_ldpover0lep_ratio_M2_H3_1b   0.870871
ttwj_mc_ldpover0lep_ratio_M2_H3_1b_err   0.0397172
ttwj_mc_ldpover0lep_ratio_M2_H3_2b   0.930477
ttwj_mc_ldpover0lep_ratio_M2_H3_2b_err   0.0494567
ttwj_mc_ldpover0lep_ratio_M2_H3_3b   0.973791
ttwj_mc_ldpover0lep_ratio_M2_H3_3b_err   0.11718
ttwj_mc_ldpover0lep_ratio_M2_H4_1b   2.13358
ttwj_mc_ldpover0lep_ratio_M2_H4_1b_err   0.118555
ttwj_mc_ldpover0lep_ratio_M2_H4_2b   2.29314
ttwj_mc_ldpover0lep_ratio_M2_H4_2b_err   0.156123
ttwj_mc_ldpover0lep_ratio_M2_H4_3b   1.93719
ttwj_mc_ldpover0lep_ratio_M2_H4_3b_err   0.290462
ttwj_mc_ldpover0lep_ratio_M3_H1_1b   0.0489854
ttwj_mc_ldpover0lep_ratio_M3_H1_1b_err   0.0130465
ttwj_mc_ldpover0lep_ratio_M3_H1_2b   0.0255738
ttwj_mc_ldpover0lep_ratio_M3_H1_2b_err   0.0131452
ttwj_mc_ldpover0lep_ratio_M3_H1_3b   0.0166937
ttwj_mc_ldpover0lep_ratio_M3_H1_3b_err   0.0175761
ttwj_mc_ldpover0lep_ratio_M3_H2_1b   0.158477
ttwj_mc_ldpover0lep_ratio_M3_H2_1b_err   0.0121944
ttwj_mc_ldpover0lep_ratio_M3_H2_2b   0.151323
ttwj_mc_ldpover0lep_ratio_M3_H2_2b_err   0.0159915
ttwj_mc_ldpover0lep_ratio_M3_H2_3b   0.127999
ttwj_mc_ldpover0lep_ratio_M3_H2_3b_err   0.0298243
