Using HT bins:  400-500-800-1000-99999	 Using MET bins: 125-150-250-350-99999
N_ttbarsingletopzjetsmc_ldp_M2_H3_3b   0
N_ttbarsingletopzjetsmc_ldp_M2_H4_1b   0
N_ttbarsingletopzjetsmc_ldp_M2_H4_2b   0
N_ttbarsingletopzjetsmc_ldp_M2_H4_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H1_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H1_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H1_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H2_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H2_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H2_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H3_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H3_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H3_3b   0
N_ttbarsingletopzjetsmc_ldp_M3_H4_1b   0
N_ttbarsingletopzjetsmc_ldp_M3_H4_2b   0
N_ttbarsingletopzjetsmc_ldp_M3_H4_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H1_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H1_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H1_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H2_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H2_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H2_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H3_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H3_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H3_3b   0
N_ttbarsingletopzjetsmc_ldp_M4_H4_1b   0
N_ttbarsingletopzjetsmc_ldp_M4_H4_2b   0
N_ttbarsingletopzjetsmc_ldp_M4_H4_3b   0
N_WJmc_ldp_M1_H1_1b   0
N_WJmc_ldp_M1_H1_2b   0
N_WJmc_ldp_M1_H1_3b   0
N_WJmc_ldp_M1_H2_1b   0
N_WJmc_ldp_M1_H2_2b   0
N_WJmc_ldp_M1_H2_3b   0
N_WJmc_ldp_M1_H3_1b   0
N_WJmc_ldp_M1_H3_2b   0
N_WJmc_ldp_M1_H3_3b   0
N_WJmc_ldp_M1_H4_1b   0
N_WJmc_ldp_M1_H4_2b   0
N_WJmc_ldp_M1_H4_3b   0
N_WJmc_ldp_M2_H1_1b   0
N_WJmc_ldp_M2_H1_2b   0
N_WJmc_ldp_M2_H1_3b   0
N_WJmc_ldp_M2_H2_1b   0
N_WJmc_ldp_M2_H2_2b   0
N_WJmc_ldp_M2_H2_3b   0
N_WJmc_ldp_M2_H3_1b   0
N_WJmc_ldp_M2_H3_2b   0
N_WJmc_ldp_M2_H3_3b   0
N_WJmc_ldp_M2_H4_1b   0
N_WJmc_ldp_M2_H4_2b   0
N_WJmc_ldp_M2_H4_3b   0
N_WJmc_ldp_M3_H1_1b   0
N_WJmc_ldp_M3_H1_2b   0
N_WJmc_ldp_M3_H1_3b   0
N_WJmc_ldp_M3_H2_1b   0
N_WJmc_ldp_M3_H2_2b   0
N_WJmc_ldp_M3_H2_3b   0
N_WJmc_ldp_M3_H3_1b   0
N_WJmc_ldp_M3_H3_2b   0
N_WJmc_ldp_M3_H3_3b   0
N_WJmc_ldp_M3_H4_1b   0
N_WJmc_ldp_M3_H4_2b   0
N_WJmc_ldp_M3_H4_3b   0
N_WJmc_ldp_M4_H1_1b   0
N_WJmc_ldp_M4_H1_2b   0
N_WJmc_ldp_M4_H1_3b   0
N_WJmc_ldp_M4_H2_1b   0
N_WJmc_ldp_M4_H2_2b   0
N_WJmc_ldp_M4_H2_3b   0
N_WJmc_ldp_M4_H3_1b   0
N_WJmc_ldp_M4_H3_2b   0
N_WJmc_ldp_M4_H3_3b   0
N_WJmc_ldp_M4_H4_1b   0
N_WJmc_ldp_M4_H4_2b   0
N_WJmc_ldp_M4_H4_3b   0
N_Znnmc_ldp_M1_H1_1b   0
N_Znnmc_ldp_M1_H1_2b   0
N_Znnmc_ldp_M1_H1_3b   0
N_Znnmc_ldp_M1_H2_1b   0
N_Znnmc_ldp_M1_H2_2b   0
N_Znnmc_ldp_M1_H2_3b   0
N_Znnmc_ldp_M1_H3_1b   0
N_Znnmc_ldp_M1_H3_2b   0
N_Znnmc_ldp_M1_H3_3b   0
N_Znnmc_ldp_M1_H4_1b   0
N_Znnmc_ldp_M1_H4_2b   0
N_Znnmc_ldp_M1_H4_3b   0
N_Znnmc_ldp_M2_H1_1b   0
N_Znnmc_ldp_M2_H1_2b   0
N_Znnmc_ldp_M2_H1_3b   0
N_Znnmc_ldp_M2_H2_1b   0
N_Znnmc_ldp_M2_H2_2b   0
N_Znnmc_ldp_M2_H2_3b   0
N_Znnmc_ldp_M2_H3_1b   0
N_Znnmc_ldp_M2_H3_2b   0
N_Znnmc_ldp_M2_H3_3b   0
N_Znnmc_ldp_M2_H4_1b   0
N_Znnmc_ldp_M2_H4_2b   0
N_Znnmc_ldp_M2_H4_3b   0
N_Znnmc_ldp_M3_H1_1b   0
N_Znnmc_ldp_M3_H1_2b   0
N_Znnmc_ldp_M3_H1_3b   0
N_Znnmc_ldp_M3_H2_1b   0
N_Znnmc_ldp_M3_H2_2b   0
N_Znnmc_ldp_M3_H2_3b   0
N_Znnmc_ldp_M3_H3_1b   0
N_Znnmc_ldp_M3_H3_2b   0
N_Znnmc_ldp_M3_H3_3b   0
N_Znnmc_ldp_M3_H4_1b   0
N_Znnmc_ldp_M3_H4_2b   0
N_Znnmc_ldp_M3_H4_3b   0
N_Znnmc_ldp_M4_H1_1b   0
N_Znnmc_ldp_M4_H1_2b   0
N_Znnmc_ldp_M4_H1_3b   0
N_Znnmc_ldp_M4_H2_1b   0
N_Znnmc_ldp_M4_H2_2b   0
N_Znnmc_ldp_M4_H2_3b   0
N_Znnmc_ldp_M4_H3_1b   0
N_Znnmc_ldp_M4_H3_2b   0
N_Znnmc_ldp_M4_H3_3b   0
N_Znnmc_ldp_M4_H4_1b   0
N_Znnmc_ldp_M4_H4_2b   0
N_Znnmc_ldp_M4_H4_3b   0
acc_Zee_M1   0.676
acc_Zee_M1_err   0.014
acc_Zee_M2   0.7
acc_Zee_M2_err   0.015
acc_Zee_M3   0.741
acc_Zee_M3_err   0.015
acc_Zee_M4   0.792
acc_Zee_M4_err   0.016
acc_Zmm_M1   0.674
acc_Zmm_M1_err   0.014
acc_Zmm_M2   0.733
acc_Zmm_M2_err   0.014
acc_Zmm_M3   0.81
acc_Zmm_M3_err   0.015
acc_Zmm_M4   0.857
acc_Zmm_M4_err   0.018
Z_ee_eff   0.876
Z_ee_eff_err   0.06
Z_mm_eff   0.877
Z_mm_eff_err   0.028
knn_1b_M1   0.426
knn_1b_M1_err   0.077
knn_1b_M2   0.413
knn_1b_M2_err   0.074
knn_1b_M3   0.376
knn_1b_M3_err   0.069
knn_1b_M4   0.325
knn_1b_M4_err   0.062
knn_2b   0.111
knn_2b_err   0.054
knn_3b   0.012
knn_3b_err   0.007
Z_ee_pur   0.839
Z_ee_pur_err   0.112
Z_mm_pur   0.803
Z_mm_pur_err   0.092
sf_mc   1
sf_mc_err   0.1
sf_qcd_M1_H1_1b   1
sf_qcd_M1_H1_1b_err   0.312862
sf_qcd_M1_H1_2b   1
sf_qcd_M1_H1_2b_err   0.463828
sf_qcd_M1_H1_3b   1
sf_qcd_M1_H1_3b_err   1.00499
sf_qcd_M1_H2_1b   1
sf_qcd_M1_H2_1b_err   0.139933
sf_qcd_M1_H2_2b   1
sf_qcd_M1_H2_2b_err   0.223127
sf_qcd_M1_H2_3b   1
sf_qcd_M1_H2_3b_err   0.961838
sf_qcd_M1_H3_1b   1
sf_qcd_M1_H3_1b_err   0.2406
sf_qcd_M1_H3_2b   1
sf_qcd_M1_H3_2b_err   0.24511
sf_qcd_M1_H3_3b   1
sf_qcd_M1_H3_3b_err   1.22248
sf_qcd_M1_H4_1b   1
sf_qcd_M1_H4_1b_err   0.306128
sf_qcd_M1_H4_2b   1
sf_qcd_M1_H4_2b_err   0.772143
sf_qcd_M1_H4_3b   1
sf_qcd_M1_H4_3b_err   0.481072
sf_qcd_M2_H1_1b   1
sf_qcd_M2_H1_1b_err   0.22861
sf_qcd_M2_H1_2b   1
sf_qcd_M2_H1_2b_err   0.42315
sf_qcd_M2_H1_3b   1
sf_qcd_M2_H1_3b_err   1.00499
sf_qcd_M2_H2_1b   1
sf_qcd_M2_H2_1b_err   0.191617
sf_qcd_M2_H2_2b   1
sf_qcd_M2_H2_2b_err   0.192326
sf_qcd_M2_H2_3b   1
sf_qcd_M2_H2_3b_err   1.29169
sf_qcd_M2_H3_1b   1
sf_qcd_M2_H3_1b_err   0.208304
sf_qcd_M2_H3_2b   1
sf_qcd_M2_H3_2b_err   0.200448
sf_qcd_M2_H3_3b   1
sf_qcd_M2_H3_3b_err   0.647493
sf_qcd_M2_H4_1b   1
sf_qcd_M2_H4_1b_err   0.223802
sf_qcd_M2_H4_2b   1
sf_qcd_M2_H4_2b_err   0.496802
sf_qcd_M2_H4_3b   1
sf_qcd_M2_H4_3b_err   0.466177
sf_qcd_M3_H1_1b   1
sf_qcd_M3_H1_1b_err   1.00499
sf_qcd_M3_H1_2b   1
sf_qcd_M3_H1_2b_err   1.00499
sf_qcd_M3_H1_3b   1
sf_qcd_M3_H1_3b_err   1.00499
sf_qcd_M3_H2_1b   1
sf_qcd_M3_H2_1b_err   0.267866
sf_qcd_M3_H2_2b   1
sf_qcd_M3_H2_2b_err   0.480469
sf_qcd_M3_H2_3b   1
sf_qcd_M3_H2_3b_err   1.00499
sf_qcd_M3_H3_1b   1
sf_qcd_M3_H3_1b_err   0.371099
sf_qcd_M3_H3_2b   1
sf_qcd_M3_H3_2b_err   0.449999
sf_qcd_M3_H3_3b   1
sf_qcd_M3_H3_3b_err   1.00499
sf_qcd_M3_H4_1b   1
sf_qcd_M3_H4_1b_err   0.199602
sf_qcd_M3_H4_2b   1
sf_qcd_M3_H4_2b_err   0.375359
sf_qcd_M3_H4_3b   1
sf_qcd_M3_H4_3b_err   1.74326
sf_qcd_M4_H1_1b   1
sf_qcd_M4_H1_1b_err   1.00499
sf_qcd_M4_H1_2b   1
sf_qcd_M4_H1_2b_err   1.00499
sf_qcd_M4_H1_3b   1
sf_qcd_M4_H1_3b_err   1.00499
sf_qcd_M4_H2_1b   1
sf_qcd_M4_H2_1b_err   0.714181
sf_qcd_M4_H2_2b   1
sf_qcd_M4_H2_2b_err   1.00499
sf_qcd_M4_H2_3b   1
sf_qcd_M4_H2_3b_err   1.00499
sf_qcd_M4_H3_1b   1
sf_qcd_M4_H3_1b_err   0.32064
sf_qcd_M4_H3_2b   1
sf_qcd_M4_H3_2b_err   1.00499
sf_qcd_M4_H3_3b   1
sf_qcd_M4_H3_3b_err   1.00499
sf_qcd_M4_H4_1b   1
sf_qcd_M4_H4_1b_err   0.370728
sf_qcd_M4_H4_2b   1
sf_qcd_M4_H4_2b_err   0.383693
sf_qcd_M4_H4_3b   1
sf_qcd_M4_H4_3b_err   1.18841
sf_ttwj_M1_H1_1b   0.960397
sf_ttwj_M1_H1_1b_err   0.0484261
sf_ttwj_M1_H1_2b   0.930866
sf_ttwj_M1_H1_2b_err   0.0567201
sf_ttwj_M1_H1_3b   0.942148
sf_ttwj_M1_H1_3b_err   0.126033
sf_ttwj_M1_H2_1b   1.02913
sf_ttwj_M1_H2_1b_err   0.047741
sf_ttwj_M1_H2_2b   1.01362
sf_ttwj_M1_H2_2b_err   0.0478242
sf_ttwj_M1_H2_3b   1.02737
sf_ttwj_M1_H2_3b_err   0.123393
sf_ttwj_M1_H3_1b   1.21757
sf_ttwj_M1_H3_1b_err   0.136497
sf_ttwj_M1_H3_2b   1.16257
sf_ttwj_M1_H3_2b_err   0.133499
sf_ttwj_M1_H3_3b   1.19302
sf_ttwj_M1_H3_3b_err   0.145108
sf_ttwj_M1_H4_1b   1.41181
sf_ttwj_M1_H4_1b_err   0.25209
sf_ttwj_M1_H4_2b   1.24669
sf_ttwj_M1_H4_2b_err   0.225622
sf_ttwj_M1_H4_3b   1.28451
sf_ttwj_M1_H4_3b_err   0.235667
sf_ttwj_M2_H1_1b   0.973626
sf_ttwj_M2_H1_1b_err   0.0450837
sf_ttwj_M2_H1_2b   0.974686
sf_ttwj_M2_H1_2b_err   0.0453932
sf_ttwj_M2_H1_3b   0.979295
sf_ttwj_M2_H1_3b_err   0.059932
sf_ttwj_M2_H2_1b   1.00742
sf_ttwj_M2_H2_1b_err   0.0434572
sf_ttwj_M2_H2_2b   0.971749
sf_ttwj_M2_H2_2b_err   0.0458152
sf_ttwj_M2_H2_3b   0.98974
sf_ttwj_M2_H2_3b_err   0.217406
sf_ttwj_M2_H3_1b   1.09206
sf_ttwj_M2_H3_1b_err   0.0742539
sf_ttwj_M2_H3_2b   1.23473
sf_ttwj_M2_H3_2b_err   0.139883
sf_ttwj_M2_H3_3b   1.24813
sf_ttwj_M2_H3_3b_err   0.182086
sf_ttwj_M2_H4_1b   1.40271
sf_ttwj_M2_H4_1b_err   0.221095
sf_ttwj_M2_H4_2b   1.12742
sf_ttwj_M2_H4_2b_err   0.127295
sf_ttwj_M2_H4_3b   1.15254
sf_ttwj_M2_H4_3b_err   0.134219
sf_ttwj_M3_H1_1b   0.962519
sf_ttwj_M3_H1_1b_err   0.0546971
sf_ttwj_M3_H1_2b   1.06382
sf_ttwj_M3_H1_2b_err   0.0733464
sf_ttwj_M3_H1_3b   1.0669
sf_ttwj_M3_H1_3b_err   0.079481
sf_ttwj_M3_H2_1b   0.918964
sf_ttwj_M3_H2_1b_err   0.0621099
sf_ttwj_M3_H2_2b   0.954501
sf_ttwj_M3_H2_2b_err   0.0574945
sf_ttwj_M3_H2_3b   0.969881
sf_ttwj_M3_H2_3b_err   0.186445
sf_ttwj_M3_H3_1b   1.08217
sf_ttwj_M3_H3_1b_err   0.0877815
sf_ttwj_M3_H3_2b   0.955813
sf_ttwj_M3_H3_2b_err   0.0933539
sf_ttwj_M3_H3_3b   0.976204
sf_ttwj_M3_H3_3b_err   0.275509
sf_ttwj_M3_H4_1b   1.38504
sf_ttwj_M3_H4_1b_err   0.230479
sf_ttwj_M3_H4_2b   1.54493
sf_ttwj_M3_H4_2b_err   0.344752
sf_ttwj_M3_H4_3b   1.56
sf_ttwj_M3_H4_3b_err   0.34293
sf_ttwj_M4_H1_1b   1.09943
sf_ttwj_M4_H1_1b_err   0.111539
sf_ttwj_M4_H1_2b   1.39874
sf_ttwj_M4_H1_2b_err   0.344037
sf_ttwj_M4_H1_3b   1.39874
sf_ttwj_M4_H1_3b_err   0.344037
sf_ttwj_M4_H2_1b   0.918276
sf_ttwj_M4_H2_1b_err   0.0707496
sf_ttwj_M4_H2_2b   0.952517
sf_ttwj_M4_H2_2b_err   0.0844668
sf_ttwj_M4_H2_3b   0.959699
sf_ttwj_M4_H2_3b_err   0.106287
sf_ttwj_M4_H3_1b   0.930118
sf_ttwj_M4_H3_1b_err   0.0905602
sf_ttwj_M4_H3_2b   1.00495
sf_ttwj_M4_H3_2b_err   0.134523
sf_ttwj_M4_H3_3b   1.00105
sf_ttwj_M4_H3_3b_err   0.129256
sf_ttwj_M4_H4_1b   1.28689
sf_ttwj_M4_H4_1b_err   0.190517
sf_ttwj_M4_H4_2b   1.22002
sf_ttwj_M4_H4_2b_err   0.220626
sf_ttwj_M4_H4_3b   1.18151
sf_ttwj_M4_H4_3b_err   0.200596
sf_ee   1
sf_ee_err   0.12
sf_mm   1
sf_mm_err   0.15
btageff_err   0.1
ttwj_mc_ldpover0lep_ratio_M1_H1_1b   0.330184
ttwj_mc_ldpover0lep_ratio_M1_H1_1b_err   0.00847618
ttwj_mc_ldpover0lep_ratio_M1_H1_2b   0.26791
ttwj_mc_ldpover0lep_ratio_M1_H1_2b_err   0.00945188
ttwj_mc_ldpover0lep_ratio_M1_H1_3b   0.28077
ttwj_mc_ldpover0lep_ratio_M1_H1_3b_err   0.0302234
ttwj_mc_ldpover0lep_ratio_M1_H2_1b   0.667826
ttwj_mc_ldpover0lep_ratio_M1_H2_1b_err   0.013861
ttwj_mc_ldpover0lep_ratio_M1_H2_2b   0.661378
ttwj_mc_ldpover0lep_ratio_M1_H2_2b_err   0.0187248
ttwj_mc_ldpover0lep_ratio_M1_H2_3b   0.680199
ttwj_mc_ldpover0lep_ratio_M1_H2_3b_err   0.0526677
ttwj_mc_ldpover0lep_ratio_M1_H3_1b   1.59592
ttwj_mc_ldpover0lep_ratio_M1_H3_1b_err   0.0813685
ttwj_mc_ldpover0lep_ratio_M1_H3_2b   1.79616
ttwj_mc_ldpover0lep_ratio_M1_H3_2b_err   0.130349
ttwj_mc_ldpover0lep_ratio_M1_H3_3b   1.7678
ttwj_mc_ldpover0lep_ratio_M1_H3_3b_err   0.331884
ttwj_mc_ldpover0lep_ratio_M1_H4_1b   3.27429
ttwj_mc_ldpover0lep_ratio_M1_H4_1b_err   0.24222
ttwj_mc_ldpover0lep_ratio_M1_H4_2b   3.95856
ttwj_mc_ldpover0lep_ratio_M1_H4_2b_err   0.436242
ttwj_mc_ldpover0lep_ratio_M1_H4_3b   3.2626
ttwj_mc_ldpover0lep_ratio_M1_H4_3b_err   0.923955
ttwj_mc_ldpover0lep_ratio_M2_H1_1b   0.185391
ttwj_mc_ldpover0lep_ratio_M2_H1_1b_err   0.00469512
ttwj_mc_ldpover0lep_ratio_M2_H1_2b   0.14948
ttwj_mc_ldpover0lep_ratio_M2_H1_2b_err   0.00544231
ttwj_mc_ldpover0lep_ratio_M2_H1_3b   0.17844
ttwj_mc_ldpover0lep_ratio_M2_H1_3b_err   0.0199749
ttwj_mc_ldpover0lep_ratio_M2_H2_1b   0.410171
ttwj_mc_ldpover0lep_ratio_M2_H2_1b_err   0.0070628
ttwj_mc_ldpover0lep_ratio_M2_H2_2b   0.362837
ttwj_mc_ldpover0lep_ratio_M2_H2_2b_err   0.00902522
ttwj_mc_ldpover0lep_ratio_M2_H2_3b   0.340517
ttwj_mc_ldpover0lep_ratio_M2_H2_3b_err   0.0248432
ttwj_mc_ldpover0lep_ratio_M2_H3_1b   0.942328
ttwj_mc_ldpover0lep_ratio_M2_H3_1b_err   0.0353245
ttwj_mc_ldpover0lep_ratio_M2_H3_2b   0.887432
ttwj_mc_ldpover0lep_ratio_M2_H3_2b_err   0.046522
ttwj_mc_ldpover0lep_ratio_M2_H3_3b   1.05461
ttwj_mc_ldpover0lep_ratio_M2_H3_3b_err   0.152027
ttwj_mc_ldpover0lep_ratio_M2_H4_1b   1.89742
ttwj_mc_ldpover0lep_ratio_M2_H4_1b_err   0.0880674
ttwj_mc_ldpover0lep_ratio_M2_H4_2b   2.42542
ttwj_mc_ldpover0lep_ratio_M2_H4_2b_err   0.182633
ttwj_mc_ldpover0lep_ratio_M2_H4_3b   2.4734
ttwj_mc_ldpover0lep_ratio_M2_H4_3b_err   0.506115
ttwj_mc_ldpover0lep_ratio_M3_H1_1b   0.0773709
ttwj_mc_ldpover0lep_ratio_M3_H1_1b_err   0.00714628
ttwj_mc_ldpover0lep_ratio_M3_H1_2b   0.0578107
ttwj_mc_ldpover0lep_ratio_M3_H1_2b_err   0.00814049
ttwj_mc_ldpover0lep_ratio_M3_H1_3b   0.0760018
ttwj_mc_ldpover0lep_ratio_M3_H1_3b_err   0.0333538
ttwj_mc_ldpover0lep_ratio_M3_H2_1b   0.210146
ttwj_mc_ldpover0lep_ratio_M3_H2_1b_err   0.00894497
ttwj_mc_ldpover0lep_ratio_M3_H2_2b   0.15051
ttwj_mc_ldpover0lep_ratio_M3_H2_2b_err   0.0111657
ttwj_mc_ldpover0lep_ratio_M3_H2_3b   0.143356
